time,Variable,Value,Label
91,X11,722.4737857,1
91,X12,572.6657305,1
91,X2,273.4159653,1
91,X3,519.7160768,1
91,X4,332.3583048,1
91,X5,273.1601531,1
91,X6,519.0861345,1
91,X7,572.5493688,1
91,X8,568.7725997,1
91,X9,701.0276413,1
92,X1,332.893748,1
92,X10,632.5448652,1
92,X11,722.3657517,1
92,X12,572.4144896,1
92,X2,273.8604647,1
92,X3,519.722367,1
92,X4,332.9956461,1
92,X5,273.4528981,1
92,X6,519.6415942,1
92,X7,572.5075381,1
92,X8,567.4455964,1
92,X9,702.0276787,1
93,X1,331.5434181,1
93,X10,632.6617044,1
93,X11,722.4847315,1
93,X12,572.8365923,1
93,X2,273.9803599,1
93,X3,519.8963781,1
93,X4,331.7222378,1
93,X5,273.734003,1
93,X6,519.1585141,1
93,X7,572.6790085,1
93,X8,567.8594269,1
93,X9,702.6886338,1
94,X1,332.0360118,1
94,X10,632.3772832,1
94,X11,722.7811811,1
94,X12,572.2630861,1
94,X2,273.6899779,1
94,X3,518.2421999,1
94,X4,332.0284211,1
94,X5,273.6671933,1
94,X6,518.6841669,1
94,X7,572.0164326,1
94,X8,568.9483689,1
94,X9,702.0664403,1
95,X1,332.3002292,1
95,X10,633.247349,1
95,X11,722.3732919,1
95,X12,572.1018913,1
95,X2,274.9201901,1
95,X3,519.2380415,1
95,X4,332.0118985,1
95,X5,274.095324,1
95,X6,519.2483465,1
95,X7,572.0146877,1
95,X8,568.6267709,1
95,X9,702.2072048,1
96,X1,332.181737,1
96,X10,633.5009286,1
96,X11,722.9005569,1
96,X12,572.4771238,1
96,X2,274.0320113,1
96,X3,519.9408986,1
96,X4,332.2928059,1
96,X5,274.3901078,1
96,X6,519.4345654,1
96,X7,572.2776958,1
96,X8,568.2260013,1
96,X9,702.3815936,1
97,X1,332.6034209,1
97,X10,633.7425102,1
97,X11,722.6594639,1
97,X12,572.3623477,1
97,X2,273.1651826,1
97,X3,519.0961339,1
97,X4,332.3586983,1
97,X5,273.523664,1
97,X6,519.5182849,1
97,X7,572.2603019,1
97,X8,568.6997274,1
97,X9,701.1142414,1
98,X1,332.2998724,1
98,X10,633.1104205,1
98,X11,723.194378,1
98,X12,572.779917,1
98,X2,274.7927603,1
98,X3,519.5772161,1
98,X4,332.8731006,1
98,X5,274.6385999,1
98,X6,519.0226797,1
98,X7,572.0304012,1
98,X8,568.2316146,1
98,X9,702.1064913,1
99,X1,332.2660049,1
99,X10,633.2574937,1
99,X11,723.7226301,1
99,X12,573.2814943,1
99,X2,273.8753162,1
99,X3,520.2263663,1
99,X4,332.5869063,1
99,X5,273.0069938,1
99,X6,520.2353111,1
99,X7,573.21841,1
99,X8,568.4390666,1
99,X9,702.4603441,1
100,X1,332.4492474,1
100,X10,633.8625101,1
100,X11,723.5367279,1
100,X12,573.5492736,1
100,X2,274.7337513,1
100,X3,519.9286206,1
100,X4,332.491038,1
100,X5,274.2869551,1
100,X6,519.1060279,1
100,X7,573.9058051,1
100,X8,568.0652615,1
100,X9,702.3319948,1
101,X1,332.2483222,1
101,X10,633.2704173,1
101,X11,723.5105819,1
101,X12,572.2123838,1
101,X2,273.7612725,1
101,X3,519.0644378,1
101,X4,332.1784383,1
101,X5,273.4037227,1
101,X6,519.9576428,1
101,X7,572.2983611,1
101,X8,568.2191357,1
101,X9,702.9422849,1
102,X1,332.3865273,1
102,X10,633.0399398,1
102,X11,723.9083272,1
102,X12,572.0631614,1
102,X2,273.6031243,1
102,X3,519.4275154,1
102,X4,332.9521058,1
102,X5,273.5149425,1
102,X6,519.1195926,1
102,X7,572.9562448,1
102,X8,568.3753956,1
102,X9,702.4882059,1
103,X1,332.8603628,1
103,X10,633.671643,1
103,X11,723.7901549,1
103,X12,572.8474642,1
103,X2,273.3265911,1
103,X3,519.6776875,1
103,X4,332.533044,1
103,X5,273.0962202,1
103,X6,519.2211296,1
103,X7,572.6279072,1
103,X8,568.9151973,1
103,X9,702.3305964,1
104,X1,332.669372,1
104,X10,633.262948,1
104,X11,722.0214807,1
104,X12,573.3493645,1
104,X2,273.3175069,1
104,X3,519.3022568,1
104,X4,332.0456138,1
104,X5,273.7125509,1
104,X6,519.8163646,1
104,X7,573.6678389,1
104,X8,568.6840586,1
104,X9,702.2217631,1
105,X1,332.7608293,1
105,X10,633.3402765,1
105,X11,722.3812212,1
105,X12,573.1213458,1
105,X2,273.8388057,1
105,X3,519.3682032,1
105,X4,332.4092205,1
105,X5,273.9294398,1
105,X6,519.7126352,1
105,X7,573.057578,1
105,X8,568.3060769,1
105,X9,702.5265914,1
106,X1,332.4621008,1
106,X10,633.4521555,1
106,X11,723.2347801,1
106,X12,573.2155639,1
106,X2,274.4321651,1
106,X3,519.5392031,1
106,X4,332.6678519,1
106,X5,274.0935626,1
106,X6,519.4115361,1
106,X7,573.3136763,1
106,X8,568.6610392,1
106,X9,702.751004,1
107,X1,332.274943,1
107,X10,633.5580169,1
107,X11,723.6623293,1
107,X12,573.2112117,1
107,X2,273.6170787,1
107,X3,519.5601058,1
107,X4,332.5016174,1
107,X5,273.9032517,1
107,X6,519.4861251,1
107,X7,573.4875838,1
107,X8,568.154731,1
107,X9,702.7613467,1
108,X1,332.7701173,1
108,X10,632.5487317,1
108,X11,723.8254534,1
108,X12,572.2098149,1
108,X2,273.6321848,1
108,X3,518.9867658,1
108,X4,332.4397065,1
108,X5,273.2506334,1
108,X6,518.5477571,1
108,X7,572.2246873,1
108,X8,568.382701,1
108,X9,703.1602918,1
109,X1,332.7062245,1
109,X10,633.6536943,1
109,X11,723.306441,1
109,X12,573.0311762,1
109,X2,273.630226,1
109,X3,518.8010069,1
109,X4,332.2021286,1
109,X5,273.4488526,1
109,X6,518.6201587,1
109,X7,573.3704179,1
109,X8,568.4773538,1
109,X9,702.4014112,1
110,X1,332.9633211,1
110,X10,633.1183807,1
110,X11,723.6529097,1
110,X12,573.4748283,1
110,X2,273.445988,1
110,X3,519.7929772,1
110,X4,332.273939,1
110,X5,273.6162132,1
110,X6,519.0225995,1
110,X7,573.7711471,1
110,X8,568.8981908,1
110,X9,702.4845184,1
111,X1,332.7619867,1
111,X10,633.9534439,1
111,X11,723.4004489,1
111,X12,573.910578,1
111,X2,273.0952188,1
111,X3,520.3855349,1
111,X4,332.4626634,1
111,X5,273.3020389,1
111,X6,520.1915273,1
111,X7,573.5050099,1
111,X8,568.6599618,1
111,X9,702.119671,1
112,X1,333.8819838,1
112,X10,633.8636113,1
112,X11,723.6744818,1
112,X12,573.3375609,1
112,X2,273.0029966,1
112,X3,520.2307233,1
112,X4,333.3344164,1
112,X5,273.0668556,1
112,X6,520.8060455,1
112,X7,573.3640506,1
112,X8,568.3321645,1
112,X9,702.5308445,1
113,X1,332.2284682,1
113,X10,634.1850816,1
113,X11,723.7026804,1
113,X12,573.5338948,1
113,X2,273.8042505,1
113,X3,519.1135197,1
113,X4,332.3584695,1
113,X5,273.2916748,1
113,X6,519.6002598,1
113,X7,573.6061482,1
113,X8,568.8451325,1
113,X9,703.9455665,1
114,X1,332.5197597,1
114,X10,633.0352243,1
114,X11,723.1772662,1
114,X12,574.7028583,1
114,X2,273.2549109,1
114,X3,519.267962,1
114,X4,332.38678,1
114,X5,273.232503,1
114,X6,519.7716971,1
114,X7,574.4617779,1
114,X8,568.0318552,1
114,X9,702.719097,1
115,X1,333.3557775,1
115,X10,634.7586675,1
115,X11,723.8375089,1
115,X12,573.1744651,1
115,X2,273.5928829,1
115,X3,519.9542563,1
115,X4,333.3392603,1
115,X5,273.0260183,1
115,X6,519.6928021,1
115,X7,573.0137045,1
115,X8,568.2098729,1
115,X9,702.2995522,1
116,X1,333.0136967,1
116,X10,634.8042851,1
116,X11,723.5704847,1
116,X12,573.6443329,1
116,X2,274.1719377,1
116,X3,519.3675762,1
116,X4,333.4403912,1
116,X5,274.4708985,1
116,X6,519.1512062,1
116,X7,573.8137004,1
116,X8,568.0187109,1
116,X9,703.6473233,1
117,X1,332.9809228,1
117,X10,633.9401899,1
117,X11,724.0945321,1
117,X12,573.0430718,1
117,X2,273.3641938,1
117,X3,519.0644924,1
117,X4,332.2819763,1
117,X5,273.5537707,1
117,X6,519.0636875,1
117,X7,573.2738409,1
117,X8,568.1461449,1
117,X9,703.6966513,1
118,X1,332.9402556,1
118,X10,633.0752985,1
118,X11,724.565625,1
118,X12,573.0368119,1
118,X2,274.1740812,1
118,X3,519.9718365,1
118,X4,332.5931325,1
118,X5,274.5676678,1
118,X6,519.3885295,1
118,X7,573.1514153,1
118,X8,569.4395722,1
118,X9,703.0558117,1
119,X1,332.5168312,1
119,X10,633.4062677,1
119,X11,724.2566659,1
119,X12,573.5133836,1
119,X2,273.006973,1
119,X3,519.0394339,1
119,X4,332.9512192,1
119,X5,273.9791043,1
119,X6,519.7105174,1
119,X7,573.5503232,1
119,X8,569.2481887,1
119,X9,702.6887368,1
120,X1,332.7679916,1
120,X10,634.5369569,1
120,X11,723.1336147,1
120,X12,574.4095988,1
120,X2,273.0891367,1
120,X3,520.9329268,1
120,X4,332.7788185,1
120,X5,273.288203,1
120,X6,520.3224195,1
120,X7,574.9558209,1
120,X8,568.067303,1
120,X9,703.6035254,1
121,X1,332.7403255,1
121,X10,633.2271685,1
121,X11,724.1848965,1
121,X12,574.3644008,1
121,X2,273.4131478,1
121,X3,519.0781101,1
121,X4,332.6700277,1
121,X5,273.6775041,1
121,X6,519.5940036,1
121,X7,574.4085725,1
121,X8,569.3527077,1
121,X9,702.1421254,1
122,X1,333.749007,1
122,X10,633.9457733,1
122,X11,723.3737311,1
122,X12,573.5863068,1
122,X2,273.0095555,1
122,X3,519.2914903,1
122,X4,333.3914367,1
122,X5,273.8506083,1
122,X6,519.7911585,1
122,X7,573.2766543,1
122,X8,569.4673039,1
122,X9,703.692385,1
123,X1,333.5842509,1
123,X10,633.4946692,1
123,X11,723.8757773,1
123,X12,573.7138412,1
123,X2,274.4783376,1
123,X3,519.5993054,1
123,X4,333.5246228,1
123,X5,274.8690739,1
123,X6,519.8521008,1
123,X7,573.0479368,1
123,X8,569.8144825,1
123,X9,702.9381903,1
124,X1,332.2754883,1
124,X10,634.7036426,1
124,X11,724.4041364,1
124,X12,573.0199747,1
124,X2,274.9963266,1
124,X3,519.8441143,1
124,X4,332.0806617,1
124,X5,274.7511346,1
124,X6,519.2083546,1
124,X7,573.0119044,1
124,X8,569.4935194,1
124,X9,703.5213244,1
125,X1,332.1097781,1
125,X10,634.8505021,1
125,X11,724.3950271,1
125,X12,573.5540705,1
125,X2,273.5932559,1
125,X3,518.7939048,1
125,X4,332.1454125,1
125,X5,273.4190262,1
125,X6,518.5013451,1
125,X7,573.8065475,1
125,X8,569.5818675,1
125,X9,703.6781503,1
126,X1,332.451462,1
126,X10,634.4164314,1
126,X11,724.985459,1
126,X12,573.1013625,1
126,X2,273.1601351,1
126,X3,520.2538415,1
126,X4,332.1941913,1
126,X5,273.8975888,1
126,X6,520.4887369,1
126,X7,573.5933306,1
126,X8,569.9429716,1
126,X9,703.0029928,1
127,X1,332.9542738,1
127,X10,634.6028894,1
127,X11,723.1046995,1
127,X12,573.368049,1
127,X2,273.026519,1
127,X3,520.771921,1
127,X4,332.4276259,1
127,X5,273.8837233,1
127,X6,520.112135,1
127,X7,573.1685182,1
127,X8,569.9227839,1
127,X9,704.1081817,1
128,X1,332.8667986,1
128,X10,634.7814362,1
128,X11,724.4149096,1
128,X12,573.8042482,1
128,X2,273.6337499,1
128,X3,519.877321,1
128,X4,332.662145,1
128,X5,273.3749489,1
128,X6,519.2028677,1
128,X7,573.9191733,1
128,X8,569.7203592,1
128,X9,703.0292703,1
129,X1,332.4065484,1
129,X10,634.7906058,1
129,X11,724.2837074,1
129,X12,574.5702419,1
129,X2,273.3058323,1
129,X3,520.439058,1
129,X4,332.6735913,1
129,X5,273.1151236,1
129,X6,520.8961452,1
129,X7,574.7474737,1
129,X8,568.4809122,1
129,X9,703.3114033,1
130,X1,332.3384095,1
130,X10,635.1775005,1
130,X11,724.2974647,1
130,X12,574.7984429,1
130,X2,274.9237129,1
130,X3,519.4832611,1
130,X4,332.9810567,1
130,X5,274.7162499,1
130,X6,519.9340034,1
130,X7,574.8411725,1
130,X8,569.3986883,1
130,X9,703.5911825,1
131,X1,333.4524983,1
131,X10,634.9602723,1
131,X11,724.4591188,1
131,X12,574.7725617,1
131,X2,273.1311534,1
131,X3,520.0094169,1
131,X4,333.8480118,1
131,X5,273.0555215,1
131,X6,520.7941499,1
131,X7,574.045766,1
131,X8,569.2070462,1
131,X9,703.5150363,1
132,X1,332.0922814,1
132,X10,634.5741749,1
132,X11,724.2429396,1
132,X12,574.9313846,1
132,X2,274.339109,1
132,X3,519.852885,1
132,X4,332.4954787,1
132,X5,274.074803,1
132,X6,519.2030583,1
132,X7,574.4031626,1
132,X8,569.1823972,1
132,X9,703.957569,1
133,X1,332.4284272,1
133,X10,634.093322,1
133,X11,724.8849724,1
133,X12,574.7960672,1
133,X2,273.6870257,1
133,X3,520.2924037,1
133,X4,332.5020996,1
133,X5,273.8080235,1
133,X6,520.3402717,1
133,X7,574.1545246,1
133,X8,569.9731029,1
133,X9,703.6009661,1
134,X1,332.1658833,1
134,X10,634.6163556,1
134,X11,724.7146187,1
134,X12,574.6655321,1
134,X2,273.5019803,1
134,X3,520.3341033,1
134,X4,332.6633521,1
134,X5,273.3334807,1
134,X6,520.2610564,1
134,X7,574.389052,1
134,X8,569.4675674,1
134,X9,703.8870168,1
135,X1,333.4821652,1
135,X10,634.828023,1
135,X11,724.9081671,1
135,X12,574.3896929,1
135,X2,273.3133876,1
135,X3,519.1650758,1
135,X4,333.4456651,1
135,X5,273.1188955,1
135,X6,519.5486771,1
135,X7,574.4759584,1
135,X8,570.3698866,1
135,X9,703.0045599,1
136,X1,333.1054951,1
136,X10,634.6916439,1
136,X11,724.4513554,1
136,X12,574.1694745,1
136,X2,273.8292365,1
136,X3,519.2853899,1
136,X4,333.4913287,1
136,X5,273.6920897,1
136,X6,519.5830074,1
136,X7,574.647319,1
136,X8,569.2851023,1
136,X9,703.6396745,1
137,X1,332.9652479,1
137,X10,634.0471401,1
137,X11,724.006967,1
137,X12,574.5818894,1
137,X2,274.9378185,1
137,X3,520.0441292,1
137,X4,332.2916301,1
137,X5,274.9005228,1
137,X6,520.9956701,1
137,X7,574.0202814,1
137,X8,569.3718816,1
137,X9,703.225212,1
138,X1,334.0244483,1
138,X10,634.891639,1
138,X11,724.991516,1
138,X12,574.9955627,1
138,X2,273.3067396,1
138,X3,519.3563344,1
138,X4,334.9954667,1
138,X5,273.2343059,1
138,X6,519.3454836,1
138,X7,574.0919071,1
138,X8,569.341598,1
138,X9,703.030711,1
139,X1,332.8285261,1
139,X10,634.5867194,1
139,X11,724.130468,1
139,X12,574.3870927,1
139,X2,273.7377703,1
139,X3,520.2723712,1
139,X4,332.628873,1
139,X5,273.5653477,1
139,X6,520.3480685,1
139,X7,574.0358698,1
139,X8,569.4327806,1
139,X9,703.9321895,1
140,X1,332.7150613,1
140,X10,634.8765167,1
140,X11,724.9918247,1
140,X12,574.1225069,1
140,X2,273.9818038,1
140,X3,519.0467692,1
140,X4,332.9762934,1
140,X5,273.3863075,1
140,X6,519.302379,1
140,X7,574.566833,1
140,X8,569.8371308,1
140,X9,704.4097692,1
141,X1,334.8529639,1
141,X10,634.3080303,1
141,X11,724.6887059,1
141,X12,574.3129931,1
141,X2,273.3030965,1
141,X3,520.5117052,1
141,X4,334.0504091,1
141,X5,273.7563912,1
141,X6,520.338069,1
141,X7,574.3178876,1
141,X8,569.7459077,1
141,X9,703.8451509,1
142,X1,332.4831266,1
142,X10,634.4993975,1
142,X11,724.7871559,1
142,X12,574.8913773,1
142,X2,273.4119665,1
142,X3,519.6580335,1
142,X4,332.3300895,1
142,X5,273.4246984,1
142,X6,519.1038389,1
142,X7,574.5610061,1
142,X8,570.5485215,1
142,X9,703.6670561,1
143,X1,333.660778,1
143,X10,635.9377133,1
143,X11,725.4134958,1
143,X12,575.7292991,1
143,X2,273.7583434,1
143,X3,520.1105925,1
143,X4,333.135805,1
143,X5,273.603079,1
143,X6,520.6268119,1
143,X7,575.1338604,1
143,X8,569.8110697,1
143,X9,703.0067775,1
144,X1,335.526707,1
144,X10,635.4429016,1
144,X11,725.8701673,1
144,X12,574.1274548,1
144,X2,273.2013173,1
144,X3,519.9835322,1
144,X4,335.1989221,1
144,X5,273.0568541,1
144,X6,519.2777343,1
144,X7,574.471231,1
144,X8,570.2550191,1
144,X9,704.4509275,1
145,X1,335.2892674,1
145,X10,634.9294511,1
145,X11,725.4977613,1
145,X12,575.7526445,1
145,X2,273.1727116,1
145,X3,520.2667595,1
145,X4,335.7423592,1
145,X5,273.008543,1
145,X6,520.1132046,1
145,X7,575.2407804,1
145,X8,570.4384619,1
145,X9,703.2222692,1
146,X1,333.7776451,1
146,X10,634.7688653,1
146,X11,724.7853638,1
146,X12,574.8817913,1
146,X2,273.7385817,1
146,X3,520.9312267,1
146,X4,333.594342,1
146,X5,273.8227177,1
146,X6,520.9186291,1
146,X7,574.2586734,1
146,X8,570.461869,1
146,X9,703.5635481,1
147,X1,332.1715199,1
147,X10,634.5399461,1
147,X11,724.8538461,1
147,X12,575.7801186,1
147,X2,274.3536914,1
147,X3,519.1062342,1
147,X4,332.4585431,1
147,X5,274.8459047,1
147,X6,519.7358176,1
147,X7,575.6521925,1
147,X8,570.345683,1
147,X9,704.3367709,1
148,X1,333.3279136,1
148,X10,635.1246199,1
148,X11,725.5114618,1
148,X12,575.2106212,1
148,X2,274.5565294,1
148,X3,519.2605666,1
148,X4,333.1247308,1
148,X5,274.8324695,1
148,X6,519.678902,1
148,X7,575.3876501,1
148,X8,570.4447706,1
148,X9,704.5869329,1
149,X1,333.8263089,1
149,X10,634.1601299,1
149,X11,724.7541026,1
149,X12,574.1088254,1
149,X2,273.9162414,1
149,X3,520.9854371,1
149,X4,333.4872072,1
149,X5,273.8146899,1
149,X6,520.9214527,1
149,X7,574.4702578,1
149,X8,569.2246156,1
149,X9,703.2869549,1
150,X1,332.0549187,1
150,X10,635.5882987,1
150,X11,724.2426247,1
150,X12,575.3965867,1
150,X2,273.0731165,1
150,X3,519.7575954,1
150,X4,332.0519894,1
150,X5,273.0357598,1
150,X6,519.381095,1
150,X7,575.3408484,1
150,X8,569.3738519,1
150,X9,703.3862072,1
151,X1,332.0704597,1
151,X10,635.2934887,1
151,X11,724.4080898,1
151,X12,574.616719,1
151,X2,273.0853343,1
151,X3,520.5004757,1
151,X4,332.875966,1
151,X5,273.157483,1
151,X6,520.1766738,1
151,X7,574.0412423,1
151,X8,570.4087392,1
151,X9,703.056545,1
152,X1,334.1373927,1
152,X10,635.4949764,1
152,X11,725.8106141,1
152,X12,575.6596098,1
152,X2,274.1862135,1
152,X3,519.4187391,1
152,X4,334.7053153,1
152,X5,274.7459622,1
152,X6,519.2999407,1
152,X7,575.4978318,1
152,X8,569.1032049,1
152,X9,704.5828356,1
153,X1,333.0230059,1
153,X10,635.028526,1
153,X11,724.858426,1
153,X12,575.2747022,1
153,X2,273.0860361,1
153,X3,519.5174806,1
153,X4,333.2394101,1
153,X5,273.7082087,1
153,X6,519.0469299,1
153,X7,575.1740175,1
153,X8,570.03862,1
153,X9,704.2988702,1
154,X1,333.5354733,1
154,X10,635.3910621,1
154,X11,725.1628616,1
154,X12,575.4718388,1
154,X2,274.2385584,1
154,X3,519.0546973,1
154,X4,333.2643889,1
154,X5,274.7834734,1
154,X6,519.2632524,1
154,X7,575.3350257,1
154,X8,570.3037735,1
154,X9,704.4319579,1
155,X1,332.9995872,1
155,X10,634.0161782,1
155,X11,725.3555262,1
155,X12,575.779787,1
155,X2,274.9870916,1
155,X3,520.9541954,1
155,X4,332.0156312,1
155,X5,274.1676745,1
155,X6,520.3972792,1
155,X7,575.9587603,1
155,X8,570.575907,1
155,X9,704.2833872,1
156,X1,332.1223334,1
156,X10,635.8927306,1
156,X11,725.7658804,1
156,X12,575.6851742,1
156,X2,273.68658,1
156,X3,520.2429005,1
156,X4,332.6188236,1
156,X5,273.6796607,1
156,X6,520.5662634,1
156,X7,575.6948935,1
156,X8,569.2327851,1
156,X9,704.8267162,1
157,X1,333.7585207,1
157,X10,634.5074331,1
157,X11,724.8850814,1
157,X12,575.803741,1
157,X2,273.0985476,1
157,X3,519.7404921,1
157,X4,333.7998313,1
157,X5,273.2429572,1
157,X6,519.2035728,1
157,X7,575.0385838,1
157,X8,570.2952434,1
157,X9,704.0641075,1
158,X1,335.0171007,1
158,X10,635.6152317,1
158,X11,725.749602,1
158,X12,575.6737138,1
158,X2,273.2093865,1
158,X3,519.650189,1
158,X4,335.0962789,1
158,X5,273.7209209,1
158,X6,519.3441774,1
158,X7,575.9311138,1
158,X8,570.5146756,1
158,X9,704.0415212,1
159,X1,332.9168952,1
159,X10,634.8085245,1
159,X11,725.2326789,1
159,X12,575.9371725,1
159,X2,273.9796385,1
159,X3,519.6410341,1
159,X4,332.3325169,1
159,X5,273.1406738,1
159,X6,519.0826871,1
159,X7,575.7116302,1
159,X8,570.8833347,1
159,X9,704.1032315,1
160,X1,333.6934242,1
160,X10,635.9732763,1
160,X11,725.7379432,1
160,X12,575.4228807,1
160,X2,273.1405334,1
160,X3,520.010205,1
160,X4,333.3168729,1
160,X5,273.723863,1
160,X6,520.87122,1
160,X7,575.8776943,1
160,X8,570.5574373,1
160,X9,704.3037377,1
161,X1,332.9514167,1
161,X10,634.9729572,1
161,X11,725.1609467,1
161,X12,575.5717452,1
161,X2,273.3388933,1
161,X3,520.1675651,1
161,X4,332.7145742,1
161,X5,273.7195348,1
161,X6,520.720663,1
161,X7,575.2945715,1
161,X8,570.9507704,1
161,X9,704.8092178,1
162,X1,333.7222909,1
162,X10,634.4690113,1
162,X11,724.7624506,1
162,X12,575.2869713,1
162,X2,273.140228,1
162,X3,520.7864952,1
162,X4,333.6898961,1
162,X5,273.4638916,1
162,X6,520.9727683,1
162,X7,575.2521063,1
162,X8,570.2621322,1
162,X9,704.394284,1
163,X1,333.7827323,1
163,X10,634.247291,1
163,X11,724.0891552,1
163,X12,575.7076764,1
163,X2,273.1597959,1
163,X3,520.1372849,1
163,X4,333.8413364,1
163,X5,273.8311719,1
163,X6,520.9655883,1
163,X7,575.3631005,1
163,X8,570.4521144,1
163,X9,704.4728576,1
164,X1,332.7343597,1
164,X10,634.9793153,1
164,X11,724.4253767,1
164,X12,574.6175557,1
164,X2,273.1497527,1
164,X3,519.6293252,1
164,X4,332.1574299,1
164,X5,273.7277951,1
164,X6,519.9015323,1
164,X7,574.9407875,1
164,X8,571.6029868,1
164,X9,704.3667415,1
165,X1,332.0981069,1
165,X10,635.5499316,1
165,X11,725.3838206,1
165,X12,575.0119004,1
165,X2,273.7971849,1
165,X3,520.7902706,1
165,X4,332.0168111,1
165,X5,273.8994751,1
165,X6,520.4559677,1
165,X7,575.804606,1
165,X8,570.9849606,1
165,X9,704.3482174,1
166,X1,335.5780356,1
166,X10,634.9934117,1
166,X11,725.5563953,1
166,X12,575.3852411,1
166,X2,273.4315989,1
166,X3,520.2257367,1
166,X4,335.890053,1
166,X5,273.0772015,1
166,X6,520.4514987,1
166,X7,575.1281566,1
166,X8,570.4530074,1
166,X9,704.0593625,1
167,X1,332.9908438,1
167,X10,635.8750232,1
167,X11,725.2549688,1
167,X12,575.9522575,1
167,X2,273.0899529,1
167,X3,520.5516068,1
167,X4,332.8511473,1
167,X5,273.1936152,1
167,X6,520.6353112,1
167,X7,575.2248421,1
167,X8,570.473209,1
167,X9,703.2347557,1
168,X1,332.2520219,1
168,X10,634.683157,1
168,X11,725.9864957,1
168,X12,575.7195507,1
168,X2,273.8395362,1
168,X3,520.1086777,1
168,X4,332.4835858,1
168,X5,273.6966716,1
168,X6,520.4625639,1
168,X7,575.7239236,1
168,X8,570.0099496,1
168,X9,704.9257886,1
169,X1,332.258362,1
169,X10,634.4429748,1
169,X11,724.948616,1
169,X12,575.7983902,1
169,X2,273.4796992,1
169,X3,520.3569573,1
169,X4,332.1199395,1
169,X5,273.5359545,1
169,X6,520.3183804,1
169,X7,575.3335487,1
169,X8,570.7289979,1
169,X9,705.2572335,1
170,X1,333.9138088,1
170,X10,634.0942666,1
170,X11,725.7521157,1
170,X12,575.5848119,1
170,X2,273.8431674,1
170,X3,520.6484691,1
170,X4,333.2910073,1
170,X5,273.2196074,1
170,X6,520.0047139,1
170,X7,575.1547248,1
170,X8,570.6173038,1
170,X9,704.2361846,1
171,X1,332.2722722,1
171,X10,634.9201092,1
171,X11,725.9354194,1
171,X12,575.9405089,1
171,X2,273.368644,1
171,X3,520.5116802,1
171,X4,332.95045,1
171,X5,273.9620791,1
171,X6,520.3642706,1
171,X7,575.4210314,1
171,X8,571.3623191,1
171,X9,705.1539456,1
172,X1,332.074842,1
172,X10,634.7829022,1
172,X11,724.1158902,1
172,X12,575.8851463,1
172,X2,273.2455501,1
172,X3,520.399037,1
172,X4,332.4035977,1
172,X5,273.7853174,1
172,X6,520.4225701,1
172,X7,575.4480519,1
172,X8,571.4049911,1
172,X9,705.3858768,1
173,X1,332.9560432,1
173,X10,635.6826983,1
173,X11,724.4144521,1
173,X12,575.0557226,1
173,X2,273.6494092,1
173,X3,519.1222467,1
173,X4,332.8922697,1
173,X5,273.0993676,1
173,X6,519.2511028,1
173,X7,575.3798809,1
173,X8,570.9194922,1
173,X9,704.8711662,1
174,X1,333.0707297,1
174,X10,635.3718418,1
174,X11,725.9915901,1
174,X12,575.9041704,1
174,X2,273.8834608,1
174,X3,520.06044,1
174,X4,333.1176451,1
174,X5,273.850985,1
174,X6,520.9075258,1
174,X7,575.7631222,1
174,X8,570.2292374,1
174,X9,704.3893749,1
175,X1,335.2406846,1
175,X10,634.9309053,1
175,X11,725.410295,1
175,X12,575.8035993,1
175,X2,273.8237915,1
175,X3,520.242059,1
175,X4,335.9657906,1
175,X5,273.2037708,1
175,X6,520.5967832,1
175,X7,575.4647435,1
175,X8,571.3385651,1
175,X9,704.5325856,1
176,X1,332.0020237,1
176,X10,635.539461,1
176,X11,725.3901758,1
176,X12,575.7613907,1
176,X2,272.584228,1
176,X3,520.6394683,1
176,X4,332.6512951,1
176,X5,272.9674829,1
176,X6,520.1950055,1
176,X7,575.2556347,1
176,X8,570.7320948,1
176,X9,704.3415174,1
177,X1,332.9805597,1
177,X10,635.2447734,1
177,X11,725.237553,1
177,X12,576.3286653,1
177,X2,273.2203804,1
177,X3,520.6892126,1
177,X4,332.1011384,1
177,X5,273.2396347,1
177,X6,520.7096155,1
177,X7,576.2908485,1
177,X8,570.6509016,1
177,X9,704.2627377,1
178,X1,333.8194858,1
178,X10,634.3774399,1
178,X11,724.7074001,1
178,X12,575.9541297,1
178,X2,273.6944354,1
178,X3,519.4674433,1
178,X4,333.2368693,1
178,X5,273.1452908,1
178,X6,519.9870702,1
178,X7,575.1544789,1
178,X8,571.4457865,1
178,X9,705.1439006,1
179,X1,332.6238843,1
179,X10,634.8210102,1
179,X11,725.7321552,1
179,X12,576.2687788,1
179,X2,273.7783377,1
179,X3,520.8313046,1
179,X4,332.6355177,1
179,X5,273.8353942,1
179,X6,520.620056,1
179,X7,576.2636005,1
179,X8,571.5807216,1
179,X9,705.6512875,1
180,X1,332.4092548,1
180,X10,634.3527707,1
180,X11,725.6967948,1
180,X12,575.7133176,1
180,X2,272.7761624,1
180,X3,520.9299271,1
180,X4,332.1949294,1
180,X5,272.2180141,1
180,X6,520.6516072,1
180,X7,575.9506325,1
180,X8,570.7175601,1
180,X9,704.1664692,1
181,X1,333.9188415,1
181,X10,635.2331479,1
181,X11,724.0654837,1
181,X12,575.0741034,1
181,X2,273.2497361,1
181,X3,520.812105,1
